DigitalOrderItemId,DeliveryPacketId,AffectedItemQuantity,TransactionAmount,BaseCurrencyCode,ClaimCode,FXTransactionAmount,FXCurrencyCode,MonetaryComponentTypeCode,OfferTypeCode
1UMUQ27MM1D614QGHLSARTP9BT3KJ2NCA4Q5TV7MJR0QFCA514UG,0EG6KB63FGSNJ8IIAJG6I2EHV7VO3DGK78Q3FDBATNMIJT6T4D80,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
1UMUQ27MM1D614QGHLSARTP9BT3KJ2NCA4Q5TV7MJR0QFCA514UG,0EG6KB63FGSNJ8IIAJG6I2EHV7VO3DGK78Q3FDBATNMIJT6T4D80,1,21.91,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
PSNL07I56E0F83KTSLIBD57KN1KH9ROBFOIOKQLNFFLHE3MMKQL0,TC8U9JCCMBJ22GGUHDO7E0RTVGCTOO142T6THN8D571PTKTJJPGG,1,-5.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
PSNL07I56E0F83KTSLIBD57KN1KH9ROBFOIOKQLNFFLHE3MMKQL0,TC8U9JCCMBJ22GGUHDO7E0RTVGCTOO142T6THN8D571PTKTJJPGG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
PSNL07I56E0F83KTSLIBD57KN1KH9ROBFOIOKQLNFFLHE3MMKQL0,TC8U9JCCMBJ22GGUHDO7E0RTVGCTOO142T6THN8D571PTKTJJPGG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
PSNL07I56E0F83KTSLIBD57KN1KH9ROBFOIOKQLNFFLHE3MMKQL0,TC8U9JCCMBJ22GGUHDO7E0RTVGCTOO142T6THN8D571PTKTJJPGG,1,5.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
2NQOKCT673LMPOISPVIVVNUKMJAFDLMTEBP6JBDB4UEN45SVRI8G,F804S4MHNJDK6U28106TB38RRO0ADML2DHP1221D90IIN53DU2O0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
2NQOKCT673LMPOISPVIVVNUKMJAFDLMTEBP6JBDB4UEN45SVRI8G,F804S4MHNJDK6U28106TB38RRO0ADML2DHP1221D90IIN53DU2O0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
SGUDCFS15H68LVUFLK2RUTPOHUP1B3VOB5V9J4V76PLCVFLOOJA0,55UO6896N1IUJVUNPCPV8NM7G479R71RDSB8EKF05VR9PJ8ML28G,1,-22.49,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
SGUDCFS15H68LVUFLK2RUTPOHUP1B3VOB5V9J4V76PLCVFLOOJA0,55UO6896N1IUJVUNPCPV8NM7G479R71RDSB8EKF05VR9PJ8ML28G,1,22.49,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
SGUDCFS15H68LVUFLK2RUTPOHUP1B3VOB5V9J4V76PLCVFLOOJA0,55UO6896N1IUJVUNPCPV8NM7G479R71RDSB8EKF05VR9PJ8ML28G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
SGUDCFS15H68LVUFLK2RUTPOHUP1B3VOB5V9J4V76PLCVFLOOJA0,55UO6896N1IUJVUNPCPV8NM7G479R71RDSB8EKF05VR9PJ8ML28G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
OF7U4USA9RPA5D6Q9EVMCS2V0O1R13JL6PR4M64SS6V3M5SGKPH0,ID4R3HECRMU5AIE8ENIS3BS8H2LJN1UQK8DRRCG3TG57ISTBK5C0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
OF7U4USA9RPA5D6Q9EVMCS2V0O1R13JL6PR4M64SS6V3M5SGKPH0,ID4R3HECRMU5AIE8ENIS3BS8H2LJN1UQK8DRRCG3TG57ISTBK5C0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
65661OKJD6BKIQ9KHEOFP0PD6L07N0LNDVL1A1L9RCVQ56P75RAG,60RJ3PIMBUR06B5OBLUBOFM2H5M65RMGA24JSUHQ1S17L057GTAG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
65661OKJD6BKIQ9KHEOFP0PD6L07N0LNDVL1A1L9RCVQ56P75RAG,60RJ3PIMBUR06B5OBLUBOFM2H5M65RMGA24JSUHQ1S17L057GTAG,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
JQPD79BPLTCFFE74K75M0QL194277RIVNGSJATESSKSTICQH15MG,4G3GC2MONNE5MFH1A6NR3JGTLH5LRVVM1OSF28C9V22KBO41C0NG,1,16.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
JQPD79BPLTCFFE74K75M0QL194277RIVNGSJATESSKSTICQH15MG,4G3GC2MONNE5MFH1A6NR3JGTLH5LRVVM1OSF28C9V22KBO41C0NG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
JQPD79BPLTCFFE74K75M0QL194277RIVNGSJATESSKSTICQH15MG,4G3GC2MONNE5MFH1A6NR3JGTLH5LRVVM1OSF28C9V22KBO41C0NG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
JQPD79BPLTCFFE74K75M0QL194277RIVNGSJATESSKSTICQH15MG,4G3GC2MONNE5MFH1A6NR3JGTLH5LRVVM1OSF28C9V22KBO41C0NG,1,-16.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
IPGK552R2O9PTANAOLL643DPR9J5S6P30QTMATC3GS7LENOLR9J0,CN3T3PAE1SFF1DTDB8GQ72S4059UVCQ6EO3ESGU718V93LDKT5U0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
IPGK552R2O9PTANAOLL643DPR9J5S6P30QTMATC3GS7LENOLR9J0,CN3T3PAE1SFF1DTDB8GQ72S4059UVCQ6EO3ESGU718V93LDKT5U0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
IPGK552R2O9PTANAOLL643DPR9J5S6P30QTMATC3GS7LENOLR9J0,CN3T3PAE1SFF1DTDB8GQ72S4059UVCQ6EO3ESGU718V93LDKT5U0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
IPGK552R2O9PTANAOLL643DPR9J5S6P30QTMATC3GS7LENOLR9J0,CN3T3PAE1SFF1DTDB8GQ72S4059UVCQ6EO3ESGU718V93LDKT5U0,1,-14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
C410BTFVMTJP1EC179ONQFOF73EK32CASNQJHH9Q442BMABRU0F0,RN11MFLUJF62DJIPPHP0SLUMHB5CG8NRP4G08T5OTKPPE9E98LIG,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
C410BTFVMTJP1EC179ONQFOF73EK32CASNQJHH9Q442BMABRU0F0,RN11MFLUJF62DJIPPHP0SLUMHB5CG8NRP4G08T5OTKPPE9E98LIG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
8GM8U427AUFA1E4SM7JT5MCB8CBITC380U87DATPSG6SGS6H4AI0,TI0NR3AHCL5Q8L32GSKSMNJ9T9RL7FCBFOTRKQK3K8LF1OGOFMR0,1,-14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
8GM8U427AUFA1E4SM7JT5MCB8CBITC380U87DATPSG6SGS6H4AI0,TI0NR3AHCL5Q8L32GSKSMNJ9T9RL7FCBFOTRKQK3K8LF1OGOFMR0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
8GM8U427AUFA1E4SM7JT5MCB8CBITC380U87DATPSG6SGS6H4AI0,TI0NR3AHCL5Q8L32GSKSMNJ9T9RL7FCBFOTRKQK3K8LF1OGOFMR0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
8GM8U427AUFA1E4SM7JT5MCB8CBITC380U87DATPSG6SGS6H4AI0,TI0NR3AHCL5Q8L32GSKSMNJ9T9RL7FCBFOTRKQK3K8LF1OGOFMR0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
JJD5U6FL84J6OCRSV11586I81CEDGSK2IE02GBQ6NO8KKUPL5090,UNB3OFVA042QKUNMC4NI3QBFOCN6RM579T7H5E5UF08ODJBALBO0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
JJD5U6FL84J6OCRSV11586I81CEDGSK2IE02GBQ6NO8KKUPL5090,UNB3OFVA042QKUNMC4NI3QBFOCN6RM579T7H5E5UF08ODJBALBO0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
JNURUBVV09IAFOJNGLH4FQJB4661JQ0TJINJ068JP26MNNJM1MMG,RMKNGDC7L1F64GE07L8CUA2U23UDMQ5HK7R0NO9P090B4QGU90D0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
JNURUBVV09IAFOJNGLH4FQJB4661JQ0TJINJ068JP26MNNJM1MMG,RMKNGDC7L1F64GE07L8CUA2U23UDMQ5HK7R0NO9P090B4QGU90D0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
OKFD3IROBQ0BMOGTH86PB4KGN2GOPK149BPRRVQEPK4MS1V74AO0,IHDB4NLDG342V3A21CTGVRCL30JD3NT1GJJP0K8HQ6G715Q50NSG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
OKFD3IROBQ0BMOGTH86PB4KGN2GOPK149BPRRVQEPK4MS1V74AO0,IHDB4NLDG342V3A21CTGVRCL30JD3NT1GJJP0K8HQ6G715Q50NSG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
OKFD3IROBQ0BMOGTH86PB4KGN2GOPK149BPRRVQEPK4MS1V74AO0,IHDB4NLDG342V3A21CTGVRCL30JD3NT1GJJP0K8HQ6G715Q50NSG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
OKFD3IROBQ0BMOGTH86PB4KGN2GOPK149BPRRVQEPK4MS1V74AO0,IHDB4NLDG342V3A21CTGVRCL30JD3NT1GJJP0K8HQ6G715Q50NSG,1,-14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
SGM6NC1RK2E5C86HD3OGJ34ALJVK0PU3S34V6LD8NQ17RHBEO22G,UE2DII2ATD6RON0M870NNBP0QOK7BNHOR563DM3UPR10IOVEP540,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
SGM6NC1RK2E5C86HD3OGJ34ALJVK0PU3S34V6LD8NQ17RHBEO22G,UE2DII2ATD6RON0M870NNBP0QOK7BNHOR563DM3UPR10IOVEP540,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
CO5C6QQ85V8C43T4EP0ICRCQI65DR0H4TVSROT9PDDJEAKE2KEDG,JA1A206RCKF1G4OFOHAG06HJ8G48EOC4B890MQ37BLJAJONE062G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
CO5C6QQ85V8C43T4EP0ICRCQI65DR0H4TVSROT9PDDJEAKE2KEDG,JA1A206RCKF1G4OFOHAG06HJ8G48EOC4B890MQ37BLJAJONE062G,1,17.35,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
CO5C6QQ85V8C43T4EP0ICRCQI65DR0H4TVSROT9PDDJEAKE2KEDG,JA1A206RCKF1G4OFOHAG06HJ8G48EOC4B890MQ37BLJAJONE062G,1,-17.35,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
CO5C6QQ85V8C43T4EP0ICRCQI65DR0H4TVSROT9PDDJEAKE2KEDG,JA1A206RCKF1G4OFOHAG06HJ8G48EOC4B890MQ37BLJAJONE062G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
80TGV5NOG6AMB6SPKOKH6T7VOPOH53PLI21KO04CUQMOVDP1IHV0,VAIJ5NKGQJT47GA68UOC0IOP9M37700A7DJU4G3O3KGEQVFG9AE0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
80TGV5NOG6AMB6SPKOKH6T7VOPOH53PLI21KO04CUQMOVDP1IHV0,VAIJ5NKGQJT47GA68UOC0IOP9M37700A7DJU4G3O3KGEQVFG9AE0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
UHE28H4HQGD83MLV56TU4D7CJJPJTJN4106BTB2TJO0NU9LA7GLG,UTH3R8H2K8FCJAVC9PAT2FN982721L3DMKQU7MMLGF8PH7VQ4EB0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
UHE28H4HQGD83MLV56TU4D7CJJPJTJN4106BTB2TJO0NU9LA7GLG,UTH3R8H2K8FCJAVC9PAT2FN982721L3DMKQU7MMLGF8PH7VQ4EB0,1,-24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
UHE28H4HQGD83MLV56TU4D7CJJPJTJN4106BTB2TJO0NU9LA7GLG,UTH3R8H2K8FCJAVC9PAT2FN982721L3DMKQU7MMLGF8PH7VQ4EB0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
UHE28H4HQGD83MLV56TU4D7CJJPJTJN4106BTB2TJO0NU9LA7GLG,UTH3R8H2K8FCJAVC9PAT2FN982721L3DMKQU7MMLGF8PH7VQ4EB0,1,24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
DS77H1VGK3D96309ADCPAJ9JLOHRAJFNTDTQTDT2PS850DCP3EKG,DUJG1V7R9K5ENPEF6ARKA9D47UB7UH3MDUGH0AS2IB87JU9KFHDG,1,6.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
DS77H1VGK3D96309ADCPAJ9JLOHRAJFNTDTQTDT2PS850DCP3EKG,DUJG1V7R9K5ENPEF6ARKA9D47UB7UH3MDUGH0AS2IB87JU9KFHDG,1,-6.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
DS77H1VGK3D96309ADCPAJ9JLOHRAJFNTDTQTDT2PS850DCP3EKG,DUJG1V7R9K5ENPEF6ARKA9D47UB7UH3MDUGH0AS2IB87JU9KFHDG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
DS77H1VGK3D96309ADCPAJ9JLOHRAJFNTDTQTDT2PS850DCP3EKG,DUJG1V7R9K5ENPEF6ARKA9D47UB7UH3MDUGH0AS2IB87JU9KFHDG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
06R1LCN4AB9RVC4CH8R4HR15E01K198KJ9U3LIFM57LU6787SOEG,6QU6MH7UE2V9K103V2866B85RO1CKHTG81VHH79DGP7MI74O0IT0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
06R1LCN4AB9RVC4CH8R4HR15E01K198KJ9U3LIFM57LU6787SOEG,6QU6MH7UE2V9K103V2866B85RO1CKHTG81VHH79DGP7MI74O0IT0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
HOJ4PM4996MTRF8N1AVV8VC6OPJ133Q53UB53DMA27SF2SKR3VNG,STP9G80VC08L4ER917EGM0ILHS3K2QEOF3S50I166F3J92VPDC70,1,-20.9,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
HOJ4PM4996MTRF8N1AVV8VC6OPJ133Q53UB53DMA27SF2SKR3VNG,STP9G80VC08L4ER917EGM0ILHS3K2QEOF3S50I166F3J92VPDC70,1,20.9,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
HOJ4PM4996MTRF8N1AVV8VC6OPJ133Q53UB53DMA27SF2SKR3VNG,STP9G80VC08L4ER917EGM0ILHS3K2QEOF3S50I166F3J92VPDC70,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
HOJ4PM4996MTRF8N1AVV8VC6OPJ133Q53UB53DMA27SF2SKR3VNG,STP9G80VC08L4ER917EGM0ILHS3K2QEOF3S50I166F3J92VPDC70,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
M5VFD0SKLJFNQ9O7GA6OLFJ37FBVNPPMHIOMNIRK7IK8IBUM3GPG,04IFG38U4LU8VEMNCQBHKO72TGF6CM7P9V36L34ATD9MK81VI3BG,1,39.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
R018KJM95N43DRFJTBBJ4LF44HRVU16PRN270CI80I3A66571N70,F1JRMUUV75KGER725G1C6GSSP4RKGOTC21VAUE6F9JI8ON76JA6G,1,-22.8,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
R018KJM95N43DRFJTBBJ4LF44HRVU16PRN270CI80I3A66571N70,F1JRMUUV75KGER725G1C6GSSP4RKGOTC21VAUE6F9JI8ON76JA6G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
R018KJM95N43DRFJTBBJ4LF44HRVU16PRN270CI80I3A66571N70,F1JRMUUV75KGER725G1C6GSSP4RKGOTC21VAUE6F9JI8ON76JA6G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
R018KJM95N43DRFJTBBJ4LF44HRVU16PRN270CI80I3A66571N70,F1JRMUUV75KGER725G1C6GSSP4RKGOTC21VAUE6F9JI8ON76JA6G,1,22.8,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
M7F9IVG4JRI16VQELURP8IO5VTLKN37DJ3HKJEQ2KIPIAH1E76PG,2NQUOIJQH0EH9J0VGO2J4JH3K0UANPLFUHQ7MRCROAB324RDQ410,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
M7F9IVG4JRI16VQELURP8IO5VTLKN37DJ3HKJEQ2KIPIAH1E76PG,2NQUOIJQH0EH9J0VGO2J4JH3K0UANPLFUHQ7MRCROAB324RDQ410,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
M7F9IVG4JRI16VQELURP8IO5VTLKN37DJ3HKJEQ2KIPIAH1E76PG,2NQUOIJQH0EH9J0VGO2J4JH3K0UANPLFUHQ7MRCROAB324RDQ410,1,28.5,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
M7F9IVG4JRI16VQELURP8IO5VTLKN37DJ3HKJEQ2KIPIAH1E76PG,2NQUOIJQH0EH9J0VGO2J4JH3K0UANPLFUHQ7MRCROAB324RDQ410,1,-28.5,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
D9NIQ1SSFGB7SO52VPS6VCKINSNMTBU912DLL9VGUFJK0ACNEF1G,06RBD7E20ECN00H62M07895EATCMGUU0K6UB3K1IBI1P3RVOG0QG,1,-22.8,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
D9NIQ1SSFGB7SO52VPS6VCKINSNMTBU912DLL9VGUFJK0ACNEF1G,06RBD7E20ECN00H62M07895EATCMGUU0K6UB3K1IBI1P3RVOG0QG,1,22.8,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
D9NIQ1SSFGB7SO52VPS6VCKINSNMTBU912DLL9VGUFJK0ACNEF1G,06RBD7E20ECN00H62M07895EATCMGUU0K6UB3K1IBI1P3RVOG0QG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
D9NIQ1SSFGB7SO52VPS6VCKINSNMTBU912DLL9VGUFJK0ACNEF1G,06RBD7E20ECN00H62M07895EATCMGUU0K6UB3K1IBI1P3RVOG0QG,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
F26P3O2R5JSDGIEB9D1EK2DR2PL3DTCJU6MS4A7IDISDDD0OFBT0,EJ34SFESDGAD3A7P99EK6UIG3A2LGKJ3CIC9LIN7218077UDNDO0,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
F26P3O2R5JSDGIEB9D1EK2DR2PL3DTCJU6MS4A7IDISDDD0OFBT0,EJ34SFESDGAD3A7P99EK6UIG3A2LGKJ3CIC9LIN7218077UDNDO0,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
NDC5JLRG6D6FFA74I08H8LAQ30OILF17IBRSJHVSH5EFF3FGRDMG,RSBG38D9FSPVFCLVSNJH0TIIDV6SFQPCS3T020H0AD1J4QS4URL0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
NDC5JLRG6D6FFA74I08H8LAQ30OILF17IBRSJHVSH5EFF3FGRDMG,RSBG38D9FSPVFCLVSNJH0TIIDV6SFQPCS3T020H0AD1J4QS4URL0,1,24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
NDC5JLRG6D6FFA74I08H8LAQ30OILF17IBRSJHVSH5EFF3FGRDMG,RSBG38D9FSPVFCLVSNJH0TIIDV6SFQPCS3T020H0AD1J4QS4URL0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
NDC5JLRG6D6FFA74I08H8LAQ30OILF17IBRSJHVSH5EFF3FGRDMG,RSBG38D9FSPVFCLVSNJH0TIIDV6SFQPCS3T020H0AD1J4QS4URL0,1,-24.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
L35SUHRG2FTBF95MKFB9NOQNVT7JHI78JD9K4UQ8CQNT5LV8ST90,9PHRMSFHTQM688UO3U9MS5LNM2LV1NVI5NEG7FCQFG10J1MCJTDG,1,39.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
VE2CJJU9I1D4LVD55U1C7MI2Q6FDEM6F76HGVGQ2SBD2J5RBP9HG,QA3C48NNDCF7G1898DIDD591235QNRFAA9LMDS0Q307VR7R5GR90,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
VE2CJJU9I1D4LVD55U1C7MI2Q6FDEM6F76HGVGQ2SBD2J5RBP9HG,QA3C48NNDCF7G1898DIDD591235QNRFAA9LMDS0Q307VR7R5GR90,1,-14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
VE2CJJU9I1D4LVD55U1C7MI2Q6FDEM6F76HGVGQ2SBD2J5RBP9HG,QA3C48NNDCF7G1898DIDD591235QNRFAA9LMDS0Q307VR7R5GR90,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
VE2CJJU9I1D4LVD55U1C7MI2Q6FDEM6F76HGVGQ2SBD2J5RBP9HG,QA3C48NNDCF7G1898DIDD591235QNRFAA9LMDS0Q307VR7R5GR90,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
L7G7SHBCL8VM86R38E2K4NNHS59192NVO7904R3J0BJU9QK3PTD0,QGBLI6NGJOCJEIF1IRO7U8SGNRLEALGRH9IVCPJK5MPFTNI73OVG,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
L7G7SHBCL8VM86R38E2K4NNHS59192NVO7904R3J0BJU9QK3PTD0,QGBLI6NGJOCJEIF1IRO7U8SGNRLEALGRH9IVCPJK5MPFTNI73OVG,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
EA3GG7JLJH34HS3PG44IK3V37VVKEFRGSB71NPM32QUADFC1FS90,L95CLJ2DRUR7VDN4MPDV17QUL749N7EVKAAD79J87INEUOP8G72G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
EA3GG7JLJH34HS3PG44IK3V37VVKEFRGSB71NPM32QUADFC1FS90,L95CLJ2DRUR7VDN4MPDV17QUL749N7EVKAAD79J87INEUOP8G72G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
EA3GG7JLJH34HS3PG44IK3V37VVKEFRGSB71NPM32QUADFC1FS90,L95CLJ2DRUR7VDN4MPDV17QUL749N7EVKAAD79J87INEUOP8G72G,1,-19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
EA3GG7JLJH34HS3PG44IK3V37VVKEFRGSB71NPM32QUADFC1FS90,L95CLJ2DRUR7VDN4MPDV17QUL749N7EVKAAD79J87INEUOP8G72G,1,19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
DRTJOSPQVC0LH46H5IMPNO1JKD93FFDBN1QM7Q8RE4GIFD13MGOG,6KKVPUVJD2A36UVDDC1RL663JV82SSKQ6FMRK8T0GRV4N75SFJF0,1,-12.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
DRTJOSPQVC0LH46H5IMPNO1JKD93FFDBN1QM7Q8RE4GIFD13MGOG,6KKVPUVJD2A36UVDDC1RL663JV82SSKQ6FMRK8T0GRV4N75SFJF0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
DRTJOSPQVC0LH46H5IMPNO1JKD93FFDBN1QM7Q8RE4GIFD13MGOG,6KKVPUVJD2A36UVDDC1RL663JV82SSKQ6FMRK8T0GRV4N75SFJF0,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
DRTJOSPQVC0LH46H5IMPNO1JKD93FFDBN1QM7Q8RE4GIFD13MGOG,6KKVPUVJD2A36UVDDC1RL663JV82SSKQ6FMRK8T0GRV4N75SFJF0,1,12.99,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
GUO5TUIS8UDSSJ0A6NH5Q3JKN36N2V8GS7FMFJEJSC3VDQ41OTHG,AGIU1HUKJGMTK01K4GCNIFR00IO266KQLAI833BBHKF3FILRF420,1,1.23,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
GUO5TUIS8UDSSJ0A6NH5Q3JKN36N2V8GS7FMFJEJSC3VDQ41OTHG,AGIU1HUKJGMTK01K4GCNIFR00IO266KQLAI833BBHKF3FILRF420,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
BB51TOCKI13PRP3AS80FA4HNTRVR41R5EC8JLU7NUIMUOLC85660,7AH82ANPRIQTVI88VOBOSNFT4F40PUVSO8HAJ63PR13SVQR8R79G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Promotion
BB51TOCKI13PRP3AS80FA4HNTRVR41R5EC8JLU7NUIMUOLC85660,7AH82ANPRIQTVI88VOBOSNFT4F40PUVSO8HAJ63PR13SVQR8R79G,1,0.0,USD,Not Applicable,Not Applicable,Not Applicable,Tax,Not Applicable
BB51TOCKI13PRP3AS80FA4HNTRVR41R5EC8JLU7NUIMUOLC85660,7AH82ANPRIQTVI88VOBOSNFT4F40PUVSO8HAJ63PR13SVQR8R79G,1,-14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
BB51TOCKI13PRP3AS80FA4HNTRVR41R5EC8JLU7NUIMUOLC85660,7AH82ANPRIQTVI88VOBOSNFT4F40PUVSO8HAJ63PR13SVQR8R79G,1,14.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Not Applicable
09EHDLO44H3UI55AKK10CHVCAGQH9HRIQMC9KR3KH5E4K457G0K0,FV2UK9OD9S6KESG6MA4CO2AE1RFR9HKEF6O4Q9KPRPMV76UAQB00,1,-19.95,USD,Not Applicable,Not Applicable,Not Applicable,Price Amount,Promotion
